589	146	991	126
1638	69	3026	64
6087	201	3240	342
255	56	4795	246
4764	40	6561	337
1726	61	1453	228
5245	31	717	127
6381	138	1453	143
4809	151	926	196
4053	114	4004	239
5673	69	1598	125
2723	114	2308	110
4911	150	5745	113
4713	56	3223	177
4419	114	3896	85
1903	141	1415	256
4177	8	1638	288
6909	150	5892	143
749	69	2679	202
834	69	2174	204
3445	35	2404	51
2850	158	1586	325
4846	169	2710	193
4846	114	1231	149
1752	125	749	362
872	114	331	266
389	69	4962	147
2120	69	3440	362
3440	146	5083	309
6885	122	3138	307
3557	114	5496	17
2933	114	2497	210
5350	162	4713	196
1300	99	3793	267
3372	114	4182	267
7009	218	4764	222
4419	99	4398	234
4764	40	926	247
7070	151	755	154
4363	217	3793	205
2710	114	6782	214
4532	69	2703	359
2038	158	6190	261
1752	218	4809	169
2077	204	4757	234
2454	92	4764	35
6169	35	3543	323
3790	54	4713	11
355	114	4942	83
3793	199	2415	98
5971	141	2017	109
2679	69	5745	288
2148	147	3633	330
6483	56	4131	9
5892	143	5328	167
2494	114	3968	169
1235	125	5954	335
5492	114	5450	123
3905	141	4713	135
1635	114	3850	111
3707	119	435	160
5754	56	4846	237
1168	69	4220	175
4036	114	4057	89
6934	114	4944	176
593	69	2999	146
3819	146	4764	243
469	114	926	145
3821	218	5745	329
5745	146	5328	291
6216	165	4023	134
2148	218	2198	183
4764	171	632	337
5425	176	4700	79
2707	141	6529	15
241	125	4177	335
4773	218	3577	22
4432	69	4035	336
6108	150	593	28
66	1	433	271
6772	69	25	63
4962	114	3339	22
2198	146	2679	323
1248	218	804	47
5745	215	1971	310
5083	114	1503	281
5266	99	3793	4
4177	71	2663	338
1744	218	644	70
3807	35	4553	50
5764	69	261	233
5099	69	1267	101
4846	114	1453	82
1876	114	4852	268
5594	114	5745	323
4314	35	1638	71
1638	114	4962	304
1632	72	4809	146
4713	69	4023	275
926	146	5328	27
4655	114	3610	1
355	218	3440	35
4055	69	401	191
1752	69	5328	315
1796	8	3385	277
3661	114	33	281
3385	8	5954	294
3120	99	4713	119
5797	117	4757	228
6782	114	6445	167
6885	151	1503	174
2679	69	1638	195
3610	56	4713	148
3058	69	6635	259
6852	135	435	313
5745	40	3138	265
6326	114	1453	59
2611	218	5892	249
5745	127	3968	142
3819	25	3968	348
5732	114	4700	37
5160	114	4274	308
1638	114	4962	341
5812	141	5166	282
1638	40	2679	195
2336	35	3138	88
6554	199	1503	313
2214	65	968	271
566	218	1182	266
4036	151	6628	362
1638	69	3807	268
1453	114	4013	48
3832	199	4017	62
867	114	4764	63
4199	199	3404	173
5745	40	6678	208
4127	114	2257	93
3905	114	1168	261
6782	199	5754	140
376	69	5328	225
6628	69	1231	6
4962	56	1530	101
1883	61	4713	299
6386	1	1573	238
5466	114	208	338
2972	35	4320	48
2686	124	5275	50
926	69	5754	271
5677	114	3078	190
5328	69	4640	261
5299	114	3707	318
4202	56	4713	26
3611	69	1638	268
359	56	7052	362
1584	69	7077	204
6934	114	1503	336
1503	69	4023	289
2198	151	5594	289
4795	141	6016	230
4082	114	4764	51
4078	146	1135	293
4890	35	4764	1
3346	114	4193	133
4602	2	4883	363
4220	150	4713	205
6061	56	6554	327
4713	54	1168	107
5897	203	6554	180
2663	35	2148	166
5127	61	3793	132
1908	199	3793	160
4392	114	5087	208
3968	147	5450	140
4809	146	1752	141
5745	102	1958	316
4757	125	2277	232
3968	218	6885	63
1673	114	3821	187
6139	56	1503	322
6619	214	4073	42
1102	114	2148	168
376	69	2679	271
1908	57	2415	139
1047	61	1453	16
988	146	5834	57
1551	203	2549	265
2443	35	5408	146
1816	216	6782	343
5612	116	3793	315
6782	175	306	336
262	1	5375	216
6365	69	1809	38
1752	114	5745	326
6943	1	1963	180
757	51	4764	156
6593	147	6949	43
5980	56	3265	126
853	1	819	323
1388	114	1092	250
5083	26	6554	136
4175	150	632	93
413	1	6277	273
1479	69	2627	43
3425	151	4073	199
2499	114	5892	63
6262	31	5812	275
4194	69	4237	330
926	35	5754	273
6970	158	6287	104
2135	114	811	79
5005	141	5456	274
1231	146	749	180
2163	210	1802	263
4713	56	817	238
4898	72	4962	162
7045	114	5522	274
3267	35	2148	348
5645	162	1586	298
821	56	5203	99
1302	56	2208	172
1168	3	4713	364
5745	195	3440	123
5832	99	4713	201
5705	114	3337	104
4017	199	4438	234
6970	162	3013	131
6480	199	4496	71
776	114	3981	106
4852	141	5676	305
4795	223	5745	56
3929	69	6686	105
3807	69	1638	51
4029	1	1168	287
4896	218	5450	238
2788	69	5477	133
3870	114	2161	58
4938	2	6332	275
6873	40	1503	320
798	35	926	144
430	31	3793	25
3331	114	5087	328
1632	151	6277	125
2120	69	3832	15
5812	158	4254	274
5745	171	5594	112
1329	56	4962	54
5745	146	5328	250
2074	56	4846	301
4131	1	1231	107
5005	69	4148	38
3468	171	4703	216
4961	218	4962	4
649	141	821	215
5745	125	3968	168
777	71	1231	5
4478	158	2294	139
6029	114	5252	111
2663	147	2679	281
5653	69	4640	26
5782	102	3590	217
2679	69	5479	175
3385	8	1640	303
846	147	4907	26
2858	114	208	327
2679	114	4700	301
4587	69	1477	253
839	114	3843	210
548	147	4414	9
1638	35	3807	280
2663	8	2679	222
2198	146	2679	255
79	146	4870	319
6958	204	6878	187
1958	69	5745	175
5901	141	3793	18
4962	151	2499	237
4419	141	4398	66
3793	158	2739	259
2679	151	3138	265
1109	69	4393	226
3058	17	5892	323
3611	1	3322	359
6312	146	1752	212
749	40	662	167
3818	116	2221	145
2679	35	2198	286
2190	114	3484	279
5978	114	4962	13
27	133	4809	341
4713	56	1168	239
6375	141	2294	210
926	1	5745	138
3730	69	4127	168
632	40	4764	334
1075	35	5114	306
4697	138	5892	218
5124	158	3526	247
5745	195	6277	83
5754	176	5745	12
1638	114	4962	67
4962	171	926	358
40	151	2940	75
5719	1	3897	156
5450	138	632	6
2100	125	5293	140
4795	114	3740	60
5642	69	2170	111
4258	151	5898	285
1477	173	1509	105
2663	125	371	324
4962	151	4111	325
2630	56	43	302
4962	35	3807	96
3423	99	3605	127
3767	151	6365	101
5087	56	3929	160
2499	56	4382	160
6635	114	6442	342
2663	114	3709	210
1067	114	5892	234
4419	142	4714	61
2707	203	1295	38
3934	114	1908	186
3877	56	1524	135
5897	142	3609	334
6782	147	4038	266
2679	69	5469	220
5745	35	6885	168
1150	199	1572	362
5745	142	3819	52
4718	16	2922	90
665	114	1980	135
5892	218	5328	222
926	146	798	145
4890	2	6388	15
4905	114	3582	178
5815	114	926	166
6199	114	4697	170
4962	142	2352	200
5448	114	300	131
2750	114	58	215
47	114	2121	153
4713	56	1168	335
3807	218	4962	67
4713	147	405	352
4105	56	3663	79
3707	69	3867	300
3818	218	2352	134
2212	203	4886	295
2198	146	6635	58
7055	100	583	31
3540	61	3850	330
3853	114	5450	218
926	35	4809	102
3120	99	4713	159
6178	69	2651	70
3737	114	4700	226
4573	99	435	49
6635	114	2198	77
6234	56	6629	355
3821	114	5469	221
2663	56	2679	100
2663	8	2679	108
6635	114	3767	131
3633	114	2099	91
1454	185	5892	185
241	33	6735	58
4419	114	4398	252
5139	114	2198	128
5745	146	2369	297
4747	114	97	38
2707	8	1230	98
4809	141	6295	181
5869	24	5237	238
2198	146	3818	324
110	114	7043	327
889	56	6109	302
1179	99	2268	77
1364	1	226	187
3223	175	1168	40
1167	162	5546	5
4073	141	4307	92
165	114	5901	49
917	147	4962	334
4713	199	5832	186
1364	8	452	50
2679	218	749	173
6954	141	4502	310
4809	171	5745	0
3346	35	1231	215
1574	125	3821	350
4841	31	1802	307
208	99	5737	164
6216	114	1778	100
6410	114	4641	41
6661	199	3423	125
6262	31	5812	268
4898	114	5892	216
1527	199	1168	294
2760	146	5397	288
338	1	4713	56
6295	35	4428	346
1802	207	250	349
5469	111	1673	174
4708	69	4962	118
5087	2	1168	34
6554	1	6216	217
2190	218	6203	293
5745	141	4959	40
4214	203	6648	266
829	218	4962	22
5745	146	1894	189
3423	199	2621	324
4419	114	5450	51
1945	218	5892	287
6190	40	5707	107
6601	199	1168	362
6428	114	819	316
513	114	5745	300
3968	125	2012	225
749	35	4725	327
4035	35	2198	8
4053	141	5569	42
2844	141	1277	150
3905	114	3223	156
2691	1	1503	313
5328	35	5745	73
4870	114	4962	245
3372	56	6885	249
2352	69	749	159
3689	69	6722	65
2499	69	4962	313
4962	146	3775	340
5892	69	4962	347
6388	114	6092	247
926	146	5328	227
4809	35	926	47
3793	16	6456	245
5745	69	6930	316
917	141	4555	339
3720	151	4497	74
3026	35	6561	72
3968	171	926	251
2396	114	5617	21
6984	114	4846	344
5350	61	4713	352
4700	146	3440	258
6092	3	821	148
3633	35	2800	258
5745	50	209	299
6554	56	1503	83
4699	61	2337	13
4898	114	1477	358
5954	114	4708	62
450	114	4325	287
926	197	5754	184
862	114	5745	330
926	1	5754	61
5320	114	7029	250
1638	114	4962	24
4925	176	5745	69
1573	69	7062	86
5653	180	5569	43
1062	8	2663	159
4846	1	3850	251
3807	114	4962	200
5142	8	6445	33
642	16	3205	119
5606	207	3174	223
1477	218	1711	279
3493	1	7066	128
2365	114	1168	70
2268	16	1253	287
2352	99	4827	77
5083	56	6554	349
2275	114	2648	127
6025	56	2704	363
2116	122	1144	310
2679	35	2738	179
4790	69	6428	83
5754	146	5819	50
4053	114	4004	259
3247	114	4764	143
2710	114	755	334
5328	69	6782	282
1638	69	2679	324
6434	69	4846	356
2724	125	934	49
4827	158	5169	236
5139	56	5375	167
88	35	6312	252
6635	214	1358	229
4382	151	283	291
7125	69	4962	287
1963	204	7066	55
478	185	1258	142
926	114	4809	170
4852	203	6190	305
632	69	2715	103
4697	61	5892	29
2216	141	6190	12
4219	125	4962	344
359	56	2160	362
3633	203	6949	134
4324	114	25	65
6984	125	3359	211
1586	99	2850	337
338	150	1168	323
3619	199	1908	114
4073	124	5265	334
3767	146	1477	246
3525	114	853	92
2887	56	2537	83
4554	171	4962	61
4177	114	4748	222
123	114	4561	276
2365	114	1168	293
1635	114	2682	222
2679	8	3026	20
4809	146	3807	55
2663	35	1050	281
926	69	684	55
2679	114	1167	92
3793	145	3707	342
1574	69	6847	317
2631	16	4182	50
6241	56	1012	260
2386	114	5612	129
6616	114	5450	139
1477	50	1453	246
4149	144	6210	159
1453	146	3577	214
1054	141	816	191
2679	150	2499	178
38	114	3853	30
3138	171	5745	77
5166	56	5812	185
2256	35	3793	194
5328	17	5892	175
5954	114	4708	20
4898	69	3852	182
5403	114	1214	176
5469	114	1726	33
2450	3	4131	50
1586	99	6597	85
2345	102	2420	240
6561	146	2679	220
2396	69	2440	55
5754	2	4809	171
1126	69	4637	322
1635	56	5375	302
3767	125	4053	47
2131	2	4962	265
6689	114	1752	330
374	1	5328	308
632	146	5745	85
355	69	4647	20
3929	56	4713	189
6381	19	1453	77
4697	61	5892	26
2928	218	1231	66
6312	69	4962	36
4424	218	3606	265
2630	16	43	190
326	1	3765	285
5745	147	926	313
374	203	3926	296
1489	69	1839	196
926	35	4809	104
552	114	1503	350
2296	69	4898	133
1867	114	2710	181
1157	69	3818	75
6948	1	4846	264
4809	102	5745	248
3737	134	2594	345
3058	114	6375	196
5328	116	3633	89
5195	26	1638	18
6782	69	3577	203
4314	114	6109	264
57	1	2604	140
5754	56	4809	319
2611	69	1211	294
4962	102	5892	67
3729	203	3793	355
1638	114	4962	321
4641	56	4764	64
1211	125	776	305
5892	125	2499	5
3821	35	4911	293
1584	151	2415	351
4846	185	1726	17
1649	69	2679	249
4175	56	3968	19
3633	35	4800	15
4274	56	4713	292
2198	173	5892	264
5983	142	2160	22
4419	141	5207	160
4013	61	1453	55
1477	71	5328	249
6643	61	3896	253
3968	141	1323	258
1477	69	3821	314
1215	26	4713	352
798	114	5745	362
3818	218	2447	258
3423	99	3933	78
1638	69	3577	326
5730	99	208	257
5763	16	4846	311
4700	146	2806	49
4592	63	3793	170
5954	146	4828	119
1902	147	25	118
3182	16	6949	63
5753	203	43	153
6847	218	5745	137
4126	125	2494	307
4053	69	3421	85
3610	1	1168	281
6959	69	4700	244
2663	8	3577	296
5160	69	3767	91
6231	141	82	237
1726	162	1453	49
6782	199	2710	166
4640	35	33	344
1168	147	4713	302
4809	171	926	180
7117	199	4713	286
5812	162	5166	329
2198	171	4962	280
43	56	1932	185
4291	114	4618	131
1958	40	926	279
1168	199	4713	292
1741	206	1343	329
3014	141	3788	50
6872	141	1963	134
2857	40	5745	141
1231	56	6123	301
3793	35	2415	158
5402	69	3862	26
519	69	2133	338
6269	69	3183	67
6027	69	777	291
1551	141	2549	57
1767	1	3793	333
1752	56	2587	70
757	6	3819	152
2583	141	3793	81
3818	16	988	268
5275	204	2686	24
1878	171	4708	96
1214	21	6325	309
7099	151	4783	281
5328	69	749	173
3968	56	5745	164
4962	125	4846	215
3817	56	5745	236
4035	69	973	58
2365	56	4713	47
6348	56	4713	26
5328	218	926	120
5127	141	3793	155
5812	99	5166	252
4444	114	2181	333
6782	114	6082	56
5569	171	4669	85
2679	69	2663	83
613	69	1016	190
1168	151	4713	223
4809	16	5754	25
1477	69	1526	41
4419	86	4398	197
6552	61	4713	154
3050	56	3630	32
6822	218	5892	229
2727	99	3078	267
5936	195	2618	292
4637	114	1503	299
901	114	5450	183
2099	146	4149	281
5745	195	821	191
142	16	2068	327
3929	114	1168	250
6926	35	5745	353
6616	114	4419	303
4896	114	4846	199
1902	16	1477	315
2916	199	5046	304
4203	114	4418	99
5594	146	4911	321
3633	151	1503	190
3861	2	6190	301
4715	56	6793	252
2663	35	2679	89
4713	56	6501	266
854	16	1168	76
3884	61	1453	131
4713	199	817	299
5812	199	4254	165
4713	207	1096	50
2580	147	2160	341
6635	114	2198	261
6644	69	221	327
5819	214	5709	104
3793	165	609	70
3793	56	2256	121
3793	158	3526	188
6988	218	5745	176
926	56	4809	48
6092	35	6190	149
5328	199	3423	43
3383	99	4013	80
4718	1	6554	112
3818	35	6885	142
926	199	5745	32
3817	151	3832	309
3633	69	4053	346
4384	12	926	6
3807	71	4962	153
2663	35	3440	236
4898	69	3775	8
5287	95	2352	222
4700	203	3737	197
4713	61	3120	352
1469	69	4370	197
3971	151	4219	180
6090	2	5892	168
1395	199	6256	128
5901	203	3793	207
283	114	4876	216
2386	56	1908	352
5448	1	1503	195
5882	34	2940	135
3850	99	3540	139
4809	35	2679	43
3793	199	6485	209
3832	141	3320	72
6197	114	1560	242
2679	147	3821	201
5328	195	5892	273
3793	86	52	127
4713	1	6348	236
4764	35	4962	44
5095	56	5787	209
5745	171	4962	191
3793	2	3238	254
822	151	1537	204
2135	199	4713	245
3818	56	6295	226
968	44	4852	342
4846	171	2641	238
5669	192	3014	342
4288	16	4290	287
3120	158	4713	227
2365	56	4713	261
1752	114	1878	183
7100	114	4764	118
3732	147	5491	97
7062	69	6911	318
1453	141	5886	288
990	147	4883	136
1752	218	5745	81
433	35	6212	34
2435	114	819	121
4127	56	4757	20
6092	135	821	170
4846	151	7086	57
2494	114	3968	274
3790	35	4713	316
798	35	926	140
5328	119	4553	155
4974	69	80	111
3014	141	5669	300
4414	1	12	206
5892	99	4697	1
605	69	4487	174
2686	99	5275	20
5730	206	3225	180
5469	69	3821	354
6885	151	2707	20
2083	8	3818	142
2608	114	6841	134
5892	146	2499	164
3832	209	3656	91
1574	69	2012	341
5812	203	5166	268
5898	171	1168	293
6231	141	82	69
5745	56	632	88
3331	56	4713	279
4700	69	2198	295
4890	204	4764	145
2679	69	2331	83
5237	1	5848	225
5901	56	3793	258
4545	69	4338	237
594	147	1811	274
2679	69	6590	15
6554	199	1503	62
376	69	1062	338
6092	214	821	181
201	56	5781	343
1756	1	5416	129
684	151	1870	37
5754	56	4809	15
3821	114	1673	134
5636	199	5166	155
2663	147	605	161
1157	218	3818	77
5005	35	1182	27
3540	61	6954	292
5235	41	433	267
5754	141	2649	114
4956	114	5448	216
4035	69	3821	183
2435	35	4940	91
4962	180	4846	30
5114	165	1580	40
2944	69	6562	339
1244	114	3917	97
5973	218	3577	1
3941	199	4082	141
6847	35	3707	61
3793	56	1300	61
2686	114	4640	204
196	114	4846	362
5005	114	666	90
3138	171	4962	250
4697	61	5348	283
2365	56	3223	343
4497	114	5892	168
6752	3	4714	302
749	35	6635	328
1736	114	5087	300
88	35	5745	227
4027	35	4962	250
1632	102	4962	22
926	72	4700	120
5745	16	632	155
4414	1	2068	157
2679	69	5892	253
1017	151	6074	139
5819	2	6658	92
5300	79	6190	124
821	138	4764	183
3120	158	4713	195
1256	114	209	351
3493	114	6664	46
839	114	5590	212
5753	114	1505	256
6547	56	4713	203
5011	114	5745	77
3819	3	3974	184
926	40	5745	70
4813	114	3717	340
4265	114	5651	112
3619	151	1051	266
4713	56	3223	323
4428	114	5745	164
3793	56	4776	258
2869	3	699	177
3120	158	4713	257
3773	35	3785	194
4962	1	5892	207
5087	114	3331	351
2663	69	2679	106
5160	218	2527	154
2499	114	5892	238
4715	148	5057	293
3596	218	4962	7
2679	69	3821	192
4023	114	6241	245
6949	141	5932	239
6948	146	254	67
2296	69	4653	71
4697	61	5892	265
6554	199	3787	13
6554	57	1503	281
4713	56	1168	91
5590	141	5166	160
5288	100	4556	30
4809	146	1752	194
728	35	2198	120
5796	151	2045	344
4465	56	5875	279
5900	114	5812	187
5328	35	926	43
3929	151	1168	258
5812	141	5166	211
3678	218	1878	46
5417	114	5745	299
2679	218	3440	127
5988	114	4764	153
6635	8	3767	149
5745	16	4809	75
4641	35	5745	350
1231	146	5724	119
4640	69	4177	349
6616	114	4419	272
3896	206	5915	253
5754	1	4846	199
5262	218	4809	338
2366	94	1182	250
1477	114	5328	247
348	218	1453	252
1908	199	2618	304
3385	8	1796	277
4398	162	4419	8
501	16	5745	68
3777	114	4653	159
5901	141	3793	335
5901	141	3793	287
4073	12	1421	26
6885	141	2480	233
6635	69	1364	145
5812	168	5166	224
3825	40	3232	253
5812	203	5166	93
6070	69	4423	72
389	125	2198	50
5497	151	5954	307
5901	207	3793	17
5275	145	4898	165
1654	114	2116	278
3968	146	3934	250
2438	114	5745	206
1453	195	1574	314
3793	56	1908	258
3729	69	3526	289
4272	114	4801	124
5029	69	2998	28
5294	114	4708	272
1231	102	6628	308
4809	35	5754	65
5709	182	5819	340
4158	16	7077	40
1012	56	4713	159
4035	1	5745	175
2611	35	4700	300
6772	114	1167	244
4965	69	3577	104
4713	56	1168	225
5369	114	1108	197
5892	56	2499	12
5328	69	1477	247
1570	94	6190	156
7098	61	821	24
5464	214	3793	338
2621	210	5169	242
4640	150	5022	24
4962	146	5678	116
5753	141	43	267
5299	69	5408	182
3818	116	6295	229
2198	53	6253	9
3729	56	3793	58
5166	61	5812	340
4898	114	2198	346
4962	69	2198	261
1652	199	190	43
5414	35	3138	356
88	69	6089	334
1276	114	632	236
376	35	4962	275
2256	56	3526	279
5328	132	2710	191
4382	151	376	250
1047	61	3383	142
6554	199	2009	266
2663	35	2679	88
5978	114	4962	35
121	151	4320	39
6629	31	6529	99
3767	35	4053	233
4993	218	4809	49
145	114	4764	188
5897	114	1503	68
4962	35	3807	75
1990	214	821	209
5436	114	5522	166
4653	69	749	326
6377	218	2665	230
5450	146	661	92
3577	218	5892	170
2012	69	3819	231
3756	69	4023	351
5327	114	1477	131
1168	121	5219	70
3790	56	405	245
913	199	471	56
3404	64	2164	345
632	69	5745	125
5450	171	926	174
2318	114	4748	15
4809	69	926	200
1302	199	6365	5
4245	142	1182	341
5328	218	5450	123
4370	150	4382	192
930	1	2499	319
817	69	5875	205
794	158	2294	143
632	102	5745	96
4680	114	5450	52
4764	146	4082	208
4898	69	3775	14
4035	114	5469	170
4606	114	4962	355
5745	195	926	349
926	146	3968	196
5745	171	589	139
6087	199	1963	153
5255	141	1044	219
5232	114	2396	21
2498	114	2253	289
4082	136	4764	122
2679	125	2663	149
5017	150	4713	362
2922	150	6554	196
2679	114	2663	76
2817	218	5450	155
315	69	6611	20
4846	218	5328	266
5513	206	2476	291
4962	171	3656	341
6536	218	6312	251
5328	218	389	151
4137	204	1867	192
2679	154	2710	212
743	147	5146	260
1003	116	3917	335
6909	56	6277	43
2681	203	3078	86
4606	218	6312	253
1568	102	4850	17
6800	69	2024	139
2663	71	2679	30
2116	25	4764	345
4100	114	5328	350
3238	69	6875	283
5053	141	4636	163
1168	199	4883	85
5590	150	5166	247
3968	150	5745	146
2757	114	4846	278
420	125	1304	122
2717	125	3381	126
5563	195	4962	56
25	114	6847	29
2198	56	1989	36
134	114	3807	64
2198	146	3577	50
6311	114	4962	123
352	199	4713	181
5673	69	3385	174
2686	114	5275	49
4762	69	3267	236
5745	69	2679	289
376	114	25	343
2155	1	2148	30
934	141	3884	254
4708	69	5139	120
6779	218	3138	176
6554	56	3787	83
7	114	1477	165
3793	56	4776	8
5328	35	4809	92
3955	35	4708	291
3148	218	389	196
3807	114	5745	269
3385	69	5892	169
3974	218	3819	182
5450	146	661	91
917	151	1846	321
3223	56	4713	197
5522	171	589	147
5897	56	1503	268
5792	151	4962	180
66	150	4035	191
4053	69	3557	72
728	114	1477	91
690	218	4962	7
4933	199	2828	116
6078	69	5745	156
749	35	5745	356
1477	21	3383	293
6793	69	25	228
5753	141	43	62
1097	69	4671	350
2679	114	4962	308
2386	56	3793	314
1168	3	4713	148
4962	40	6885	253
5892	146	6190	232
7077	114	365	299
5017	199	1168	271
2627	125	588	345
4370	8	3385	193
1638	8	5195	17
6924	168	406	328
5448	154	1168	15
777	69	684	282
5606	35	3791	310
6677	16	1048	336
5954	114	4708	229
2148	146	1102	82
1300	41	3793	254
5745	146	25	93
5328	151	1752	98
5892	114	2499	191
2844	141	4733	333
5745	8	3577	355
7056	56	1168	139
3577	35	3807	286
5522	56	7045	114
3423	151	4931	250
255	114	5745	269
817	56	4713	322
1752	69	409	214
2294	143	990	282
3557	203	2776	186
3729	165	1908	199
5450	146	661	95
6497	35	2001	168
5745	102	2198	27
5464	26	3793	333
2253	114	4708	314
5127	210	3793	198
4700	146	2679	299
6451	69	2679	150
3109	218	149	111
5448	218	6145	272
6943	67	4439	93
4809	102	4700	73
4918	40	6554	110
4338	35	6554	168
4292	147	821	358
6092	171	4423	320
5841	69	2663	168
2707	141	6529	30
6554	100	1503	35
3013	56	1185	261
3793	148	52	356
4809	35	5745	141
1980	215	4708	259
3237	114	4250	230
2132	150	3855	271
914	95	4713	285
2781	61	4713	149
5745	146	392	115
32	69	5132	217
4962	40	5745	257
1110	114	4035	94
1638	35	3807	256
5745	146	632	75
2368	147	3855	138
393	114	5450	20
5328	218	5450	120
2454	114	4764	34
4993	218	5754	49
5459	99	5488	62
2663	69	2698	273
2365	151	4713	268
5160	218	5654	69
650	56	4131	107
6954	141	3824	104
3577	69	5892	252
4035	218	2352	254
5262	56	5754	338
2679	125	2663	128
1751	150	2160	35
6190	56	713	56
5055	165	6571	138
1711	146	1477	256
926	147	4809	325
389	40	2198	356
2352	182	6547	196
1560	57	5166	288
926	99	2587	260
3138	35	4962	259
3807	69	4962	68
4962	69	2710	350
3556	35	3154	96
2933	114	2567	210
3296	114	4193	63
3633	56	5745	156
5913	35	209	309
894	61	2160	351
5875	151	3350	313
25	35	5745	96
7112	69	2998	16
4125	141	1457	57
4149	218	2198	270
5251	199	6699	274
497	40	1586	82
4127	114	4757	55
5262	218	209	302
5328	177	5892	180
1211	35	5892	268
5328	114	926	287
3877	141	6295	202
1752	69	3577	45
2916	195	1764	229
4713	1	6547	303
3071	102	2280	59
4713	155	6501	253
4511	69	811	197
6561	147	4764	289
5275	145	2686	68
5737	99	1731	98
1325	151	5807	301
5892	146	1638	238
3793	86	3483	56
4035	69	4896	303
3732	69	1363	177
6312	40	1453	84
6234	35	6629	351
3238	69	3934	272
3745	114	4091	144
4286	69	5328	268
5812	199	5166	134
4809	69	926	94
6816	114	3979	259
926	185	5754	184
1764	218	4700	167
5328	146	6782	59
88	147	1752	232
5812	203	5166	216
1908	199	3793	344
5745	146	5328	302
5259	141	4398	44
5772	141	4254	17
5022	69	2679	32
66	215	1453	338
2950	69	4012	162
4613	114	3646	322
926	53	5754	175
5630	69	3385	62
4219	125	2738	218
5745	146	5328	284
4188	180	1299	176
5100	114	4962	324
5534	159	2181	165
1995	203	6949	41
5745	1	5754	296
1113	114	3767	310
3026	35	926	342
5745	50	5892	251
3440	69	2679	121
1638	69	3807	335
3633	147	2148	330
2386	9	1908	241
5469	114	1453	267
1159	69	6143	65
5005	141	561	202
1732	147	4713	121
3512	114	1511	298
4175	195	6948	106
5473	69	25	97
5450	141	5166	203
3022	100	5275	189
1638	35	2679	327
1211	69	4581	47
756	218	2148	181
6885	35	5745	115
2198	126	2621	358
2198	151	749	329
926	35	4809	192
4713	1	3905	2
6885	141	6529	85
5195	69	4035	106
4713	56	1012	131
5032	69	4655	54
6782	69	5328	207
2413	218	4022	30
5889	210	6002	57
3929	114	1168	231
6561	147	926	29
5745	69	4809	94
5087	114	851	92
3777	114	19	39
5745	146	3821	304
6554	199	5897	14
5448	114	5699	280
1157	151	6480	285
5142	1	4894	137
3737	114	4700	287
3821	102	5469	220
2679	8	2663	177
5328	151	926	113
3832	69	2120	36
3557	53	5290	183
5287	141	4307	95
6007	35	5569	54
5328	102	6847	55
861	102	3981	290
6782	199	3850	316
6948	102	589	62
4653	218	1231	177
6782	135	5183	247
3656	151	2710	212
2198	173	4697	271
3861	150	6190	126
5723	37	5669	26
1673	114	3670	173
5812	141	5166	125
5769	114	3942	275
3577	35	3821	191
5745	146	87	62
6547	114	1168	121
2513	114	1168	147
348	69	1453	151
5754	185	5709	147
798	69	3314	267
5160	56	2527	135
5083	150	6554	152
5328	35	4809	113
4252	141	5114	236
502	218	3656	67
2365	56	4713	328
2499	218	5892	164
3787	114	1503	294
1453	146	2857	272
2679	114	4962	129
917	146	3807	313
7108	61	6808	355
3448	151	5169	271
4419	51	5450	301
5081	218	5414	275
4898	151	452	265
2679	8	2663	111
3905	3	4713	285
5469	102	3821	233
2760	203	1459	114
25	218	1453	149
3683	114	5450	344
5812	203	5166	13
209	35	589	212
5900	214	5166	138
5875	56	4713	111
5492	1	4276	131
4898	8	2679	345
5328	35	1453	147
1797	61	2193	45
3383	99	3884	314
5124	162	3793	84
1908	195	2024	30
1387	40	5594	125
914	49	4713	40
271	114	2621	59
7066	141	4623	85
1477	35	3285	317
2499	2	5892	164
4641	69	3615	22
661	151	3543	125
7066	35	6590	98
5425	114	4700	306
5328	35	2352	169
1168	114	3610	161
1752	69	4591	325
4809	1	2752	101
6597	99	4827	69
4713	214	1368	159
3026	114	926	221
5980	34	2298	148
5328	185	2198	155
6087	52	3231	330
4193	138	1231	19
2537	146	2663	82
6628	218	3440	2
6445	8	492	71
2679	125	3468	124
4870	114	4962	65
2198	99	5892	266
2707	223	6885	314
6201	61	6509	297
5328	147	926	114
6847	35	1752	299
4962	146	5805	51
4038	1	6782	159
6927	151	749	16
2679	154	4962	146
4764	146	2190	322
1047	94	1453	203
1752	69	4911	150
4382	171	32	324
6873	114	5083	180
926	185	5745	96
1908	199	3793	208
3380	98	5773	359
6190	2	6636	315
1715	40	6885	247
3934	35	3793	163
6782	69	5328	273
798	69	1752	161
6967	69	3633	91
1673	127	1579	96
2922	56	1503	194
437	114	1168	247
4762	8	2663	26
743	69	2133	85
6635	35	2198	214
530	77	2105	23
6367	56	1453	1
2352	114	532	216
3577	56	4809	43
1764	206	2257	1
6253	114	4962	98
5328	35	5745	129
978	114	1302	363
2426	145	5753	331
6267	218	1453	302
5522	146	5328	100
1062	114	4757	6
5754	35	4809	43
5892	143	5328	183
5096	114	1542	174
1168	142	4713	362
778	56	3683	113
749	69	4012	180
4164	67	300	265
5754	146	4809	182
5055	69	2858	261
2198	218	4962	136
6110	65	3362	256
1586	69	2627	143
4713	56	125	253
